ID,Season,Team1Seed,Team2Seed,SeedDiff,IDTeams_c_score,NumOTsum_c_score,NumOTmean_c_score,NumOTmedian_c_score,NumOTmax_c_score,NumOTmin_c_score,NumOTstd_c_score,NumOTskew_c_score,NumOTnunique_c_score,WFGMsum_c_score,WFGMmean_c_score,WFGMmedian_c_score,WFGMmax_c_score,WFGMmin_c_score,WFGMstd_c_score,WFGMskew_c_score,WFGMnunique_c_score,WFGAsum_c_score,WFGAmean_c_score,WFGAmedian_c_score,WFGAmax_c_score,WFGAmin_c_score,WFGAstd_c_score,WFGAskew_c_score,WFGAnunique_c_score,WFGM3sum_c_score,WFGM3mean_c_score,WFGM3median_c_score,WFGM3max_c_score,WFGM3min_c_score,WFGM3std_c_score,WFGM3skew_c_score,WFGM3nunique_c_score,WFGA3sum_c_score,WFGA3mean_c_score,WFGA3median_c_score,WFGA3max_c_score,WFGA3min_c_score,WFGA3std_c_score,WFGA3skew_c_score,WFGA3nunique_c_score,WFTMsum_c_score,WFTMmean_c_score,WFTMmedian_c_score,WFTMmax_c_score,WFTMmin_c_score,WFTMstd_c_score,WFTMskew_c_score,WFTMnunique_c_score,WFTAsum_c_score,WFTAmean_c_score,WFTAmedian_c_score,WFTAmax_c_score,WFTAmin_c_score,WFTAstd_c_score,WFTAskew_c_score,WFTAnunique_c_score,WORsum_c_score,WORmean_c_score,WORmedian_c_score,WORmax_c_score,WORmin_c_score,WORstd_c_score,WORskew_c_score,WORnunique_c_score,WDRsum_c_score,WDRmean_c_score,WDRmedian_c_score,WDRmax_c_score,WDRmin_c_score,WDRstd_c_score,WDRskew_c_score,WDRnunique_c_score,WAstsum_c_score,WAstmean_c_score,WAstmedian_c_score,WAstmax_c_score,WAstmin_c_score,WAststd_c_score,WAstskew_c_score,WAstnunique_c_score,WTOsum_c_score,WTOmean_c_score,WTOmedian_c_score,WTOmax_c_score,WTOmin_c_score,WTOstd_c_score,WTOskew_c_score,WTOnunique_c_score,WStlsum_c_score,WStlmean_c_score,WStlmedian_c_score,WStlmax_c_score,WStlmin_c_score,WStlstd_c_score,WStlskew_c_score,WStlnunique_c_score,WBlksum_c_score,WBlkmean_c_score,WBlkmedian_c_score,WBlkmax_c_score,WBlkmin_c_score,WBlkstd_c_score,WBlkskew_c_score,WBlknunique_c_score,WPFsum_c_score,WPFmean_c_score,WPFmedian_c_score,WPFmax_c_score,WPFmin_c_score,WPFstd_c_score,WPFskew_c_score,WPFnunique_c_score,LFGMsum_c_score,LFGMmean_c_score,LFGMmedian_c_score,LFGMmax_c_score,LFGMmin_c_score,LFGMstd_c_score,LFGMskew_c_score,LFGMnunique_c_score,LFGAsum_c_score,LFGAmean_c_score,LFGAmedian_c_score,LFGAmax_c_score,LFGAmin_c_score,LFGAstd_c_score,LFGAskew_c_score,LFGAnunique_c_score,LFGM3sum_c_score,LFGM3mean_c_score,LFGM3median_c_score,LFGM3max_c_score,LFGM3min_c_score,LFGM3std_c_score,LFGM3skew_c_score,LFGM3nunique_c_score,LFGA3sum_c_score,LFGA3mean_c_score,LFGA3median_c_score,LFGA3max_c_score,LFGA3min_c_score,LFGA3std_c_score,LFGA3skew_c_score,LFGA3nunique_c_score,LFTMsum_c_score,LFTMmean_c_score,LFTMmedian_c_score,LFTMmax_c_score,LFTMmin_c_score,LFTMstd_c_score,LFTMskew_c_score,LFTMnunique_c_score,LFTAsum_c_score,LFTAmean_c_score,LFTAmedian_c_score,LFTAmax_c_score,LFTAmin_c_score,LFTAstd_c_score,LFTAskew_c_score,LFTAnunique_c_score,LORsum_c_score,LORmean_c_score,LORmedian_c_score,LORmax_c_score,LORmin_c_score,LORstd_c_score,LORskew_c_score,LORnunique_c_score,LDRsum_c_score,LDRmean_c_score,LDRmedian_c_score,LDRmax_c_score,LDRmin_c_score,LDRstd_c_score,LDRskew_c_score,LDRnunique_c_score,LAstsum_c_score,LAstmean_c_score,LAstmedian_c_score,LAstmax_c_score,LAstmin_c_score,LAststd_c_score,LAstskew_c_score,LAstnunique_c_score,LTOsum_c_score,LTOmean_c_score,LTOmedian_c_score,LTOmax_c_score,LTOmin_c_score,LTOstd_c_score,LTOskew_c_score,LTOnunique_c_score,LStlsum_c_score,LStlmean_c_score,LStlmedian_c_score,LStlmax_c_score,LStlmin_c_score,LStlstd_c_score,LStlskew_c_score,LStlnunique_c_score,LBlksum_c_score,LBlkmean_c_score,LBlkmedian_c_score,LBlkmax_c_score,LBlkmin_c_score,LBlkstd_c_score,LBlkskew_c_score,LBlknunique_c_score,LPFsum_c_score,LPFmean_c_score,LPFmedian_c_score,LPFmax_c_score,LPFmin_c_score,LPFstd_c_score,LPFskew_c_score,LPFnunique_c_score,Pred
2019_1196_1305,2019,10.0,7.0,3.0,1196_1305,0,0.0,0.0,0,0,-1.0,-1.0,1,24,24.0,24.0,24,24,-1.0,-1.0,1,53,53.0,53.0,53,53,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,18,18.0,18.0,18,18,-1.0,-1.0,1,17,17.0,17.0,17,17,-1.0,-1.0,1,22,22.0,22.0,22,22,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,21,21.0,21.0,21,21,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,11,11.0,11.0,11,11,-1.0,-1.0,1,8,8.0,8.0,8,8,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,19,19.0,19.0,19,19,-1.0,-1.0,1,19,19.0,19.0,19,19,-1.0,-1.0,1,55,55.0,55.0,55,55,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,24,24.0,24.0,24,24,-1.0,-1.0,1,18,18.0,18.0,18,18,-1.0,-1.0,1,25,25.0,25.0,25,25,-1.0,-1.0,1,19,19.0,19.0,19,19,-1.0,-1.0,1,21,21.0,21.0,21,21,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,14,14.0,14.0,14,14,-1.0,-1.0,1,7,7.0,7.0,7,7,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,21,21.0,21.0,21,21,-1.0,-1.0,1,1.0
2019_1199_1436,2019,4.0,13.0,-9.0,1199_1436,0,0.0,0.0,0,0,-1.0,-1.0,1,21,21.0,21.0,21,21,-1.0,-1.0,1,55,55.0,55.0,55,55,-1.0,-1.0,1,3,3.0,3.0,3,3,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,31,31.0,31.0,31,31,-1.0,-1.0,1,37,37.0,37.0,37,37,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,27,27.0,27.0,27,27,-1.0,-1.0,1,6,6.0,6.0,6,6,-1.0,-1.0,1,7,7.0,7.0,7,7,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,18,18.0,18.0,18,18,-1.0,-1.0,1,23,23.0,23.0,23,23,-1.0,-1.0,1,53,53.0,53.0,53,53,-1.0,-1.0,1,16,16.0,16.0,16,16,-1.0,-1.0,1,32,32.0,32.0,32,32,-1.0,-1.0,1,7,7.0,7.0,7,7,-1.0,-1.0,1,13,13.0,13.0,13,13,-1.0,-1.0,1,7,7.0,7.0,7,7,-1.0,-1.0,1,26,26.0,26.0,26,26,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,16,16.0,16.0,16,16,-1.0,-1.0,1,2,2.0,2.0,2,2,-1.0,-1.0,1,3,3.0,3.0,3,3,-1.0,-1.0,1,27,27.0,27.0,27,27,-1.0,-1.0,1,1.0
2019_1192_1211,2019,16.0,1.0,15.0,1192_1211,0,0.0,0.0,0,0,-1.0,-1.0,1,34,34.0,34.0,34,34,-1.0,-1.0,1,64,64.0,64.0,64,64,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,21,21.0,21.0,21,21,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,16,16.0,16.0,16,16,-1.0,-1.0,1,15,15.0,15.0,15,15,-1.0,-1.0,1,32,32.0,32.0,32,32,-1.0,-1.0,1,22,22.0,22.0,22,22,-1.0,-1.0,1,11,11.0,11.0,11,11,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,6,6.0,6.0,6,6,-1.0,-1.0,1,20,20.0,20.0,20,20,-1.0,-1.0,1,15,15.0,15.0,15,15,-1.0,-1.0,1,50,50.0,50.0,50,50,-1.0,-1.0,1,6,6.0,6.0,6,6,-1.0,-1.0,1,21,21.0,21.0,21,21,-1.0,-1.0,1,13,13.0,13.0,13,13,-1.0,-1.0,1,23,23.0,23.0,23,23,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,20,20.0,20.0,20,20,-1.0,-1.0,1,8,8.0,8.0,8,8,-1.0,-1.0,1,17,17.0,17.0,17,17,-1.0,-1.0,1,7,7.0,7.0,7,7,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,14,14.0,14.0,14,14,-1.0,-1.0,1,0.0
2019_1242_1318,2019,4.0,13.0,-9.0,1242_1318,0,0.0,0.0,0,0,-1.0,-1.0,1,34,34.0,34.0,34,34,-1.0,-1.0,1,61,61.0,61.0,61,61,-1.0,-1.0,1,8,8.0,8.0,8,8,-1.0,-1.0,1,22,22.0,22.0,22,22,-1.0,-1.0,1,11,11.0,11.0,11,11,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,35,35.0,35.0,35,35,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,6,6.0,6.0,6,6,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,19,19.0,19.0,19,19,-1.0,-1.0,1,16,16.0,16.0,16,16,-1.0,-1.0,1,57,57.0,57.0,57,57,-1.0,-1.0,1,6,6.0,6.0,6,6,-1.0,-1.0,1,28,28.0,28.0,28,28,-1.0,-1.0,1,15,15.0,15.0,15,15,-1.0,-1.0,1,20,20.0,20.0,20,20,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,18,18.0,18.0,18,18,-1.0,-1.0,1,7,7.0,7.0,7,7,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,8,8.0,8.0,8,8,-1.0,-1.0,1,3,3.0,3.0,3,3,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,1.0
2019_1101_1246,2019,15.0,2.0,13.0,1101_1246,0,0.0,0.0,0,0,-1.0,-1.0,1,30,30.0,30.0,30,30,-1.0,-1.0,1,56,56.0,56.0,56,56,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,14,14.0,14.0,14,14,-1.0,-1.0,1,15,15.0,15.0,15,15,-1.0,-1.0,1,19,19.0,19.0,19,19,-1.0,-1.0,1,14,14.0,14.0,14,14,-1.0,-1.0,1,30,30.0,30.0,30,30,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,1,1.0,1.0,1,1,-1.0,-1.0,1,18,18.0,18.0,18,18,-1.0,-1.0,1,17,17.0,17.0,17,17,-1.0,-1.0,1,53,53.0,53.0,53,53,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,23,23.0,23.0,23,23,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,3,3.0,3.0,3,3,-1.0,-1.0,1,14,14.0,14.0,14,14,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,3,3.0,3.0,3,3,-1.0,-1.0,1,16,16.0,16.0,16,16,-1.0,-1.0,1,0.0
2019_1261_1463,2019,3.0,14.0,-11.0,1261_1463,0,0.0,0.0,0,0,-1.0,-1.0,1,28,28.0,28.0,28,28,-1.0,-1.0,1,61,61.0,61.0,61,61,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,17,17.0,17.0,17,17,-1.0,-1.0,1,19,19.0,19.0,19,19,-1.0,-1.0,1,28,28.0,28.0,28,28,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,34,34.0,34.0,34,34,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,11,11.0,11.0,11,11,-1.0,-1.0,1,7,7.0,7.0,7,7,-1.0,-1.0,1,6,6.0,6.0,6,6,-1.0,-1.0,1,11,11.0,11.0,11,11,-1.0,-1.0,1,27,27.0,27.0,27,27,-1.0,-1.0,1,72,72.0,72.0,72,72,-1.0,-1.0,1,8,8.0,8.0,8,8,-1.0,-1.0,1,37,37.0,37.0,37,37,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,15,15.0,15.0,15,15,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,26,26.0,26.0,26,26,-1.0,-1.0,1,8,8.0,8.0,8,8,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,16,16.0,16.0,16,16,-1.0,-1.0,1,1.0
2019_1125_1268,2019,11.0,6.0,5.0,1125_1268,0,0.0,0.0,0,0,-1.0,-1.0,1,30,30.0,30.0,30,30,-1.0,-1.0,1,69,69.0,69.0,69,69,-1.0,-1.0,1,6,6.0,6.0,6,6,-1.0,-1.0,1,22,22.0,22.0,22,22,-1.0,-1.0,1,13,13.0,13.0,13,13,-1.0,-1.0,1,20,20.0,20.0,20,20,-1.0,-1.0,1,15,15.0,15.0,15,15,-1.0,-1.0,1,26,26.0,26.0,26,26,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,3,3.0,3.0,3,3,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,18,18.0,18.0,18,18,-1.0,-1.0,1,27,27.0,27.0,27,27,-1.0,-1.0,1,65,65.0,65.0,65,65,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,28,28.0,28.0,28,28,-1.0,-1.0,1,14,14.0,14.0,14,14,-1.0,-1.0,1,20,20.0,20.0,20,20,-1.0,-1.0,1,10,10.0,10.0,10,10,-1.0,-1.0,1,27,27.0,27.0,27,27,-1.0,-1.0,1,14,14.0,14.0,14,14,-1.0,-1.0,1,5,5.0,5.0,5,5,-1.0,-1.0,1,2,2.0,2.0,2,2,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,16,16.0,16.0,16,16,-1.0,-1.0,1,0.0
2019_1276_1285,2019,2.0,15.0,-13.0,1276_1285,0,0.0,0.0,0,0,0.0,-1.0,1,46,23.0,23.0,25,21,2.8284271247461903,-1.0,2,98,49.0,49.0,51,47,2.8284271247461903,-1.0,2,10,5.0,5.0,5,5,0.0,-1.0,1,33,16.5,16.5,17,16,0.7071067811865476,-1.0,2,33,16.5,16.5,19,14,3.5355339059327378,-1.0,2,46,23.0,23.0,24,22,1.4142135623730951,-1.0,2,11,5.5,5.5,6,5,0.7071067811865476,-1.0,2,64,32.0,32.0,33,31,1.4142135623730951,-1.0,2,26,13.0,13.0,15,11,2.8284271247461903,-1.0,2,26,13.0,13.0,14,12,1.4142135623730951,-1.0,2,10,5.0,5.0,6,4,1.4142135623730951,-1.0,2,4,2.0,2.0,3,1,1.4142135623730951,-1.0,2,28,14.0,14.0,14,14,0.0,-1.0,1,38,19.0,19.0,20,18,1.4142135623730951,-1.0,2,116,58.0,58.0,60,56,2.8284271247461903,-1.0,2,9,4.5,4.5,6,3,2.1213203435596424,-1.0,2,39,19.5,19.5,24,15,6.363961030678928,-1.0,2,17,8.5,8.5,9,8,0.7071067811865476,-1.0,2,24,12.0,12.0,13,11,1.4142135623730951,-1.0,2,16,8.0,8.0,8,8,0.0,-1.0,1,47,23.5,23.5,25,22,2.1213203435596424,-1.0,2,17,8.5,8.5,10,7,2.1213203435596424,-1.0,2,22,11.0,11.0,12,10,1.4142135623730951,-1.0,2,15,7.5,7.5,8,7,0.7071067811865476,-1.0,2,5,2.5,2.5,3,2,0.7071067811865476,-1.0,2,40,20.0,20.0,21,19,1.4142135623730951,-1.0,2,1.0
2019_1133_1277,2019,15.0,2.0,13.0,1133_1277,0,0.0,0.0,0,0,0.0,0.0,1,99,24.75,24.5,27,23,1.7078251276599328,0.7528371991317256,4,228,57.0,57.0,60,54,2.943920288775949,0.0,4,25,6.25,6.5,9,3,2.753785273643051,-0.32323140755718455,4,61,15.25,16.0,19,10,4.5,-0.37037037037037035,3,76,19.0,18.0,25,15,4.546060565661952,0.8940743464205088,4,94,23.5,24.0,26,20,3.0,-0.37037037037037035,3,49,12.25,10.0,21,8,5.909032633745278,1.8429776026187847,3,125,31.25,31.5,35,27,4.349329450233296,-0.04557895365960876,3,61,15.25,16.0,20,9,4.856267428111155,-0.6876109407631572,4,55,13.75,13.5,19,9,4.573474244670748,0.19600292789973206,4,20,5.0,5.0,7,3,1.8257418583505538,0.0,4,16,4.0,3.5,8,1,3.1622776601683795,0.6324555320336758,4,76,19.0,18.0,23,17,2.7080128015453204,1.812801958059264,3,80,20.0,20.5,22,17,2.160246899469287,-1.1903401282789947,4,223,55.75,56.0,59,52,2.9860788111948193,-0.42252141445852104,4,32,8.0,8.5,11,4,2.943920288775949,-0.9406609206739719,4,91,22.75,22.5,25,21,1.7078251276599328,0.7528371991317256,4,46,11.5,11.5,15,8,2.8867513459481287,0.0,4,71,17.75,16.0,26,13,5.909032633745278,1.2977179568735824,4,27,6.75,7.0,10,3,2.9860788111948193,-0.42252141445852104,4,87,21.75,22.0,24,19,2.2173557826083456,-0.48156304844927,4,42,10.5,11.0,14,6,3.415650255319866,-0.7528371991317256,4,47,11.75,11.0,16,9,3.095695936834452,1.1376243669576889,4,20,5.0,4.5,9,2,3.1622776601683795,0.6324555320336758,4,15,3.75,3.0,6,3,1.5,1.9999999999999998,2,80,20.0,20.0,22,18,2.309401076758503,0.0,2,0.0
2019_1257_1278,2019,7.0,10.0,-3.0,1257_1278,0,0.0,0.0,0,0,0.0,0.0,1,70,23.333333333333332,23.0,29,18,5.507570547286103,0.2713547618998603,3,153,51.0,50.0,58,45,6.557438524302,0.670284413787495,3,24,8.0,7.0,11,6,2.6457513110645907,1.457862967321305,3,62,20.666666666666668,19.0,27,16,5.686240703077327,1.2056594965075198,3,73,24.333333333333332,27.0,29,17,6.429100507328636,-1.5453925256950198,3,105,35.0,37.0,42,26,8.18535277187245,-1.033881715672016,3,27,9.0,8.0,11,8,1.7320508075688772,1.7320508075688774,2,79,26.333333333333332,26.0,29,24,2.5166114784235827,0.585582726281392,3,35,11.666666666666666,11.0,14,10,2.0816659994661326,1.2933427807333984,3,36,12.0,15.0,16,5,6.082762530298219,-1.6795356000385153,3,21,7.0,8.0,11,2,4.58257569495584,-0.9352195295828245,3,10,3.3333333333333335,3.0,6,1,2.516611478423583,0.5855827262813873,3,68,22.666666666666668,25.0,28,15,6.806859285554046,-1.3613013963760086,3,68,22.666666666666668,22.0,26,20,3.055050463303893,0.9352195295828207,3,167,55.666666666666664,55.0,59,53,3.0550504633038944,0.9352195295828318,3,17,5.666666666666667,4.0,9,4,2.8867513459481287,1.7320508075688767,2,61,20.333333333333332,18.0,26,17,4.932882862316248,1.6523167403329917,3,55,18.333333333333332,20.0,20,15,2.886751345948128,-1.7320508075688732,2,83,27.666666666666668,33.0,33,17,9.237604307034013,-1.7320508075688787,2,30,10.0,9.0,12,9,1.7320508075688772,1.7320508075688774,2,77,25.666666666666668,26.0,26,25,0.5773502691896255,-1.7320508075688956,2,40,13.333333333333334,12.0,16,12,2.309401076758503,1.732050807568875,2,39,13.0,16.0,18,5,7.0,-1.5743440233236154,3,16,5.333333333333333,6.0,8,2,3.055050463303893,-0.9352195295828237,3,6,2.0,0.0,6,0,3.4641016151377544,1.7320508075688774,2,80,26.666666666666668,26.0,32,22,5.033222956847167,0.5855827262813856,3,0.0
2019_1266_1293,2019,5.0,12.0,-7.0,1266_1293,0,0.0,0.0,0,0,0.0,-1.0,1,51,25.5,25.5,30,21,6.363961030678928,-1.0,2,111,55.5,55.5,56,55,0.7071067811865476,-1.0,2,13,6.5,6.5,9,4,3.5355339059327378,-1.0,2,33,16.5,16.5,18,15,2.1213203435596424,-1.0,2,30,15.0,15.0,16,14,1.4142135623730951,-1.0,2,45,22.5,22.5,24,21,2.1213203435596424,-1.0,2,13,6.5,6.5,8,5,2.1213203435596424,-1.0,2,65,32.5,32.5,34,31,2.1213203435596424,-1.0,2,34,17.0,17.0,23,11,8.48528137423857,-1.0,2,24,12.0,12.0,12,12,0.0,-1.0,1,13,6.5,6.5,7,6,0.7071067811865476,-1.0,2,9,4.5,4.5,5,4,0.7071067811865476,-1.0,2,25,12.5,12.5,14,11,2.1213203435596424,-1.0,2,44,22.0,22.0,24,20,2.8284271247461903,-1.0,2,138,69.0,69.0,74,64,7.0710678118654755,-1.0,2,12,6.0,6.0,8,4,2.8284271247461903,-1.0,2,52,26.0,26.0,31,21,7.0710678118654755,-1.0,2,17,8.5,8.5,9,8,0.7071067811865476,-1.0,2,22,11.0,11.0,12,10,1.4142135623730951,-1.0,2,32,16.0,16.0,19,13,4.242640687119285,-1.0,2,55,27.5,27.5,30,25,3.5355339059327378,-1.0,2,13,6.5,6.5,7,6,0.7071067811865476,-1.0,2,28,14.0,14.0,16,12,2.8284271247461903,-1.0,2,15,7.5,7.5,9,6,2.1213203435596424,-1.0,2,9,4.5,4.5,5,4,0.7071067811865476,-1.0,2,38,19.0,19.0,20,18,1.4142135623730951,-1.0,2,0.0
2019_1330_1345,2019,14.0,3.0,11.0,1330_1345,0,0.0,0.0,0,0,0.0,-1.0,1,43,21.5,21.5,23,20,2.1213203435596424,-1.0,2,109,54.5,54.5,56,53,2.1213203435596424,-1.0,2,15,7.5,7.5,9,6,2.1213203435596424,-1.0,2,50,25.0,25.0,30,20,7.0710678118654755,-1.0,2,21,10.5,10.5,12,9,2.1213203435596424,-1.0,2,30,15.0,15.0,18,12,4.242640687119285,-1.0,2,22,11.0,11.0,13,9,2.8284271247461903,-1.0,2,69,34.5,34.5,36,33,2.1213203435596424,-1.0,2,20,10.0,10.0,12,8,2.8284271247461903,-1.0,2,23,11.5,11.5,12,11,0.7071067811865476,-1.0,2,8,4.0,4.0,4,4,0.0,-1.0,1,6,3.0,3.0,4,2,1.4142135623730951,-1.0,2,24,12.0,12.0,12,12,0.0,-1.0,1,32,16.0,16.0,18,14,2.8284271247461903,-1.0,2,128,64.0,64.0,67,61,4.242640687119285,-1.0,2,8,4.0,4.0,6,2,2.8284271247461903,-1.0,2,39,19.5,19.5,25,14,7.7781745930520225,-1.0,2,15,7.5,7.5,9,6,2.1213203435596424,-1.0,2,18,9.0,9.0,12,6,4.242640687119285,-1.0,2,28,14.0,14.0,15,13,1.4142135623730951,-1.0,2,51,25.5,25.5,28,23,3.5355339059327378,-1.0,2,9,4.5,4.5,5,4,0.7071067811865476,-1.0,2,19,9.5,9.5,10,9,0.7071067811865476,-1.0,2,16,8.0,8.0,9,7,1.4142135623730951,-1.0,2,7,3.5,3.5,5,2,2.1213203435596424,-1.0,2,38,19.0,19.0,20,18,1.4142135623730951,-1.0,2,0.0
2019_1388_1437,2019,11.0,6.0,5.0,1388_1437,0,0.0,0.0,0,0,0.0,-1.0,1,48,24.0,24.0,24,24,0.0,-1.0,1,97,48.5,48.5,49,48,0.7071067811865476,-1.0,2,15,7.5,7.5,8,7,0.7071067811865476,-1.0,2,39,19.5,19.5,20,19,0.7071067811865476,-1.0,2,25,12.5,12.5,20,5,10.606601717798213,-1.0,2,35,17.5,17.5,26,9,12.020815280171307,-1.0,2,11,5.5,5.5,6,5,0.7071067811865476,-1.0,2,51,25.5,25.5,27,24,2.1213203435596424,-1.0,2,17,8.5,8.5,11,6,3.5355339059327378,-1.0,2,19,9.5,9.5,12,7,3.5355339059327378,-1.0,2,5,2.5,2.5,3,2,0.7071067811865476,-1.0,2,6,3.0,3.0,3,3,0.0,-1.0,1,19,9.5,9.5,12,7,3.5355339059327378,-1.0,2,48,24.0,24.0,25,23,1.4142135623730951,-1.0,2,124,62.0,62.0,69,55,9.899494936611665,-1.0,2,15,7.5,7.5,8,7,0.7071067811865476,-1.0,2,41,20.5,20.5,22,19,2.1213203435596424,-1.0,2,14,7.0,7.0,11,3,5.656854249492381,-1.0,2,17,8.5,8.5,11,6,3.5355339059327378,-1.0,2,25,12.5,12.5,15,10,3.5355339059327378,-1.0,2,40,20.0,20.0,23,17,4.242640687119285,-1.0,2,18,9.0,9.0,9,9,0.0,-1.0,1,15,7.5,7.5,8,7,0.7071067811865476,-1.0,2,8,4.0,4.0,5,3,1.4142135623730951,-1.0,2,5,2.5,2.5,3,2,0.7071067811865476,-1.0,2,31,15.5,15.5,18,13,3.5355339059327378,-1.0,2,0.0
2019_1371_1459,2019,10.0,7.0,3.0,1371_1459,0,0.0,0.0,0,0,-1.0,-1.0,1,26,26.0,26.0,26,26,-1.0,-1.0,1,54,54.0,54.0,54,54,-1.0,-1.0,1,13,13.0,13.0,13,13,-1.0,-1.0,1,28,28.0,28.0,28,28,-1.0,-1.0,1,19,19.0,19.0,19,19,-1.0,-1.0,1,23,23.0,23.0,23,23,-1.0,-1.0,1,6,6.0,6.0,6,6,-1.0,-1.0,1,20,20.0,20.0,20,20,-1.0,-1.0,1,11,11.0,11.0,11,11,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,3,3.0,3.0,3,3,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,14,14.0,14.0,14,14,-1.0,-1.0,1,25,25.0,25.0,25,25,-1.0,-1.0,1,62,62.0,62.0,62,62,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,27,27.0,27.0,27,27,-1.0,-1.0,1,9,9.0,9.0,9,9,-1.0,-1.0,1,15,15.0,15.0,15,15,-1.0,-1.0,1,11,11.0,11.0,11,11,-1.0,-1.0,1,21,21.0,21.0,21,21,-1.0,-1.0,1,12,12.0,12.0,12,12,-1.0,-1.0,1,13,13.0,13.0,13,13,-1.0,-1.0,1,4,4.0,4.0,4,4,-1.0,-1.0,1,3,3.0,3.0,3,3,-1.0,-1.0,1,19,19.0,19.0,19,19,-1.0,-1.0,1,0.0
